"","Quadrant","Cover Value","Family"
"2415","Q6FC",NA,"Grass"
"2416","Q6FC",NA,"Grass"
"2417","Q1FC",NA,"Grass"
"2418","Q1FC",NA,"Grass"
"2419","Q9FC",NA,"Grass"
"2420","Q9FC",NA,"Grass"
"2421","Q9FC",NA,"Grass"
"2422","Q9FC",NA,"Grass"
"2423","Q4FC",NA,"Grass"
"2424","Q4FC",NA,"Grass"
"2425","Q10FC",NA,"Grass"
"2426","Q10FC",NA,"Grass"
"2427","Q8FC",NA,"Grass"
"2428","Q8FC",NA,"Grass"
"2429","Q5FC",NA,"Grass"
"2430","Q5FC",NA,"Grass"
"2431","Q6FC",NA,"Grass"
"2432","Q6FC",NA,"Grass"
"2433","Q8FC",NA,"Grass"
"2434","Q8FC",NA,"Grass"
"2435","Q5FC",NA,"Grass"
"2436","Q5FC",NA,"Grass"
"2437","Q5FC",NA,"Grass"
"2438","Q5FC",NA,"Grass"
"2439","Q8FC",NA,"Grass"
"2440","Q8FC",NA,"Grass"
"2441","Q5FC",NA,"Grass"
"2442","Q5FC",NA,"Grass"
"2443","Q7FC",NA,"Grass"
"2444","Q7FC",NA,"Grass"
"2445","Q1FC",NA,"Grass"
"2446","Q1FC",NA,"Grass"
"2447","Q6FC",NA,"Grass"
"2448","Q6FC",NA,"Grass"
"2449","Q9FC",NA,"Grass"
"2450","Q9FC",NA,"Grass"
"2451","Q3FC",NA,"Pea"
"2452","Q6FC",NA,"Pea"
"2453","Q2FC",NA,"Pea"
"2454","Q10FC",NA,"Pea"
"2455","Q10FC",NA,"Pea"
"2456","Q3FC",NA,"Pea"
"2457","Q7FC",NA,"Pea"
"2458","Q1FC",NA,"Pea"
"2459","Q6FC",NA,"Pea"
"2460","Q8FC",NA,"Pea"
"2461","Q9FC",NA,"Pea"
"2462","Q7FC",NA,"Pea"
"2463","Q8FC",NA,"Pea"
"2464","Q4FC",NA,"Pea"
"2465","Q3FC",NA,"Pea"
"2466","Q7FC",NA,"Pea"
"2467","Q4FC",NA,"Pea"
"2468","Q2FC",NA,"Pea"
"2469","Q6FC",NA,"Pea"
"2470","Q7FC",NA,"Pea"
"2471","Q9FC",NA,"Pea"
"2472","Q3FC",NA,"Pea"
"2473","Q4FC",NA,"Pea"
"2474","Q4FC",NA,"Pea"
"2475","Q4FC",NA,"Pea"
"2476","Q7FC",NA,"Pea"
"2477","Q6FC",NA,"Pea"
"2478","Q2FC",NA,"Pea"
"2479","Q5FC",NA,"Pea"
"2480","Q3FC",NA,"Pea"
"2481","Q8FC",NA,"Pea"
"2482","Q5FC",NA,"Pea"
"2483","Q9FC",NA,"Pea"
"2484","Q7FC",NA,"Pea"
"2485","Q5FC",NA,"Pea"
"2486","Q9FC",NA,"Pea"
"2487","Q10FC",NA,"Pea"
"2488","Q7FC",NA,"Pea"
"2489","Q9FC",NA,"Pea"
"2490","Q8FC",NA,"Pea"
"2491","Q6FC",NA,"Pea"
"2492","Q7FC",NA,"Pea"
"2493","Q2FC",NA,"Pea"
"2494","Q9FC",NA,"Pea"
"2495","Q8FC",NA,"Pea"
"2496","Q10FC",NA,"Pea"
"2497","Q4FC",NA,"Pea"
"2498","Q8FC",NA,"Pea"
"2499","Q10FC",NA,"Pea"
"2500","Q1FC",NA,"Pea"
"2501","Q5FC",NA,"Pea"
"2502","Q2FC",NA,"Pea"
"2503","Q10FC",NA,"Pea"
"2504","Q3FC",NA,"Pea"
"2505","Q2FC",NA,"Pea"
"2506","Q5FC",NA,"Pea"
"2507","Q10FC",NA,"Pea"
"2508","Q3FC",NA,"Pea"
"2509","Q2FC",NA,"Pea"
"2510","Q3FC",NA,"Pea"
"2511","Q5FC",NA,"Pea"
"2512","Q4FC",NA,"Pea"
"2513","Q4FC",NA,"Pea"
"2514","Q6FC",NA,"Pea"
"2515","Q6FC",NA,"Pea"
"2516","Q1FC",NA,"Pea"
"2517","Q3FC",NA,"Pea"
"2518","Q2FC",NA,"Pea"
"2519","Q2FC",NA,"Pea"
"2520","Q1FC",NA,"Pea"
"2521","Q4FC",NA,"Pea"
"2522","Q5FC",NA,"Pea"
"2523","Q4FC",NA,"Pea"
"2524","Q8FC",NA,"Pea"
"2525","Q7FC",NA,"Pea"
"2526","Q9FC",NA,"Pea"
"2527","Q4FC",NA,"Pea"
"2528","Q5FC",NA,"Pea"
"2529","Q5FC",NA,"Pea"
"2530","Q6FC",NA,"Pea"
"2531","Q7FC",NA,"Pea"
"2532","Q1FC",NA,"Pea"
"2533","Q4FC",NA,"Pea"
"2534","Q10FC",NA,"Pea"
"2535","Q10FC",NA,"Pea"
"2536","Q6FC",NA,"Pea"
"2537","Q6FC",1,"Pea"
"2538","Q8FC",NA,"Pea"
"2539","Q1FC",NA,"Pea"
"2540","Q6FC",NA,"Pea"
"2541","Q5FC",NA,"Pea"
"2542","Q1FC",NA,"Pea"
"2543","Q1FC",NA,"Pea"
"2544","Q8FC",NA,"Pea"
"2545","Q8FC",NA,"Pea"
"2546","Q5FC",NA,"Pea"
"2547","Q3FC",NA,"Pea"
"2548","Q1FC",NA,"Pea"
"2549","Q8FC",NA,"Pea"
"2550","Q4FC",NA,"Pea"
"2551","Q2FC",NA,"Pea"
"2552","Q3FC",NA,"Pea"
"2553","Q8FC",NA,"Pea"
"2554","Q5FC",NA,"Pea"
"2555","Q10FC",NA,"Pea"
"2556","Q9FC",NA,"Pea"
"2557","Q5FC",NA,"Pea"
"2558","Q1FC",NA,"Pea"
"2559","Q9FC",NA,"Pea"
"2560","Q7FC",NA,"Pea"
"2561","Q9FC",NA,"Pea"
"2562","Q2FC",NA,"Pea"
"2563","Q1FC",NA,"Pea"
"2564","Q6FC",NA,"Pea"
"2565","Q6FC",NA,"Pea"
"2566","Q8FC",NA,"Pea"
"2567","Q1FC",NA,"Pea"
"2568","Q6FC",NA,"Pea"
"2569","Q7FC",NA,"Pea"
"2570","Q3FC",NA,"Pea"
"2571","Q9FC",NA,"Pea"
"2572","Q2FC",NA,"Pea"
"2573","Q2FC",NA,"Pea"
"2574","Q5FC",NA,"Pea"
"2575","Q4FC",1,"Pea"
"2576","Q3FC",NA,"Pea"
"2577","Q1FC",NA,"Pea"
"2578","Q6FC",NA,"Pea"
"2579","Q3FC",NA,"Pea"
"2580","Q9FC",NA,"Pea"
"2581","Q2FC",NA,"Pea"
"2582","Q8FC",NA,"Pea"
"2583","Q7FC",NA,"Pea"
"2584","Q7FC",NA,"Pea"
"2585","Q9FC",NA,"Pea"
"2586","Q3FC",NA,"Pea"
"2587","Q1FC",NA,"Pea"
"2588","Q7FC",NA,"Pea"
"2589","Q1FC",NA,"Pea"
"2590","Q10FC",NA,"Pea"
"2591","Q9FC",NA,"Pea"
"2592","Q5FC",NA,"Pea"
"2593","Q4FC",NA,"Pea"
"2594","Q8FC",NA,"Pea"
"2595","Q10FC",NA,"Pea"
"2596","Q4FC",NA,"Pea"
"2597","Q2FC",NA,"Pea"
"2598","Q10FC",NA,"Pea"
"2599","Q10FC",NA,"Pea"
"2600","Q1FC",NA,"Pea"
"2601","Q2FC",NA,"Pea"
"2602","Q10FC",NA,"Pea"
"2603","Q6FC",NA,"Pea"
"2604","Q5FC",NA,"Pea"
"2605","Q3FC",NA,"Pea"
"2606","Q8FC",NA,"Pea"
"2607","Q7FC",NA,"Pea"
"2608","Q9FC",NA,"Pea"
"2609","Q9FC",NA,"Pea"
"2610","Q10FC",NA,"Pea"
"2611","Q1FC",NA,"Aster"
"2612","Q1FC",NA,"Aster"
"2613","Q1FC",NA,"Aster"
"2614","Q8FC",NA,"Aster"
"2615","Q8FC",NA,"Aster"
"2616","Q8FC",NA,"Aster"
"2617","Q6FC",NA,"Aster"
"2618","Q6FC",NA,"Aster"
"2619","Q6FC",NA,"Aster"
"2620","Q10FC",NA,"Aster"
"2621","Q10FC",NA,"Aster"
"2622","Q10FC",NA,"Aster"
"2623","Q7FC",NA,"Aster"
"2624","Q7FC",NA,"Aster"
"2625","Q7FC",NA,"Aster"
"2626","Q4FC",NA,"Aster"
"2627","Q4FC",NA,"Aster"
"2628","Q4FC",NA,"Aster"
"2629","Q4FC",NA,"Aster"
"2630","Q4FC",NA,"Aster"
"2631","Q4FC",NA,"Aster"
"2632","Q3FC",NA,"Aster"
"2633","Q3FC",NA,"Aster"
"2634","Q3FC",NA,"Aster"
"2635","Q2FC",NA,"Aster"
"2636","Q2FC",NA,"Aster"
"2637","Q2FC",NA,"Aster"
"2638","Q1FC",NA,"Aster"
"2639","Q1FC",NA,"Aster"
"2640","Q1FC",NA,"Aster"
"2641","Q9FC",NA,"Aster"
"2642","Q9FC",NA,"Aster"
"2643","Q9FC",NA,"Aster"
"2644","Q2FC",NA,"Aster"
"2645","Q2FC",NA,"Aster"
"2646","Q2FC",NA,"Aster"
"2647","Q6FC",NA,"Aster"
"2648","Q6FC",NA,"Aster"
"2649","Q6FC",NA,"Aster"
"2650","Q8FC",NA,"Aster"
"2651","Q8FC",NA,"Aster"
"2652","Q8FC",NA,"Aster"
"2653","Q2FC",NA,"Aster"
"2654","Q2FC",NA,"Aster"
"2655","Q2FC",NA,"Aster"
"2656","Q8FC",NA,"Aster"
"2657","Q8FC",NA,"Aster"
"2658","Q8FC",NA,"Aster"
"2659","Q3FC",NA,"Aster"
"2660","Q3FC",NA,"Aster"
"2661","Q3FC",NA,"Aster"
"2662","Q3FC",NA,"Aster"
"2663","Q3FC",NA,"Aster"
"2664","Q3FC",NA,"Aster"
"2665","Q5FC",NA,"Aster"
"2666","Q5FC",NA,"Aster"
"2667","Q5FC",NA,"Aster"
"2668","Q1FC",NA,"Aster"
"2669","Q1FC",NA,"Aster"
"2670","Q1FC",NA,"Aster"
"2671","Q2FC",NA,"Aster"
"2672","Q2FC",NA,"Aster"
"2673","Q2FC",NA,"Aster"
"2674","Q1FC",NA,"Aster"
"2675","Q1FC",NA,"Aster"
"2676","Q1FC",NA,"Aster"
"2677","Q3FC",NA,"Aster"
"2678","Q3FC",NA,"Aster"
"2679","Q3FC",NA,"Aster"
"2680","Q10FC",NA,"Aster"
"2681","Q10FC",NA,"Aster"
"2682","Q10FC",NA,"Aster"
"2683","Q5FC",NA,"Aster"
"2684","Q5FC",NA,"Aster"
"2685","Q5FC",NA,"Aster"
"2686","Q9FC",NA,"Aster"
"2687","Q9FC",NA,"Aster"
"2688","Q9FC",NA,"Aster"
"2689","Q5FC",NA,"Aster"
"2690","Q5FC",NA,"Aster"
"2691","Q5FC",NA,"Aster"
"2692","Q10FC",NA,"Aster"
"2693","Q10FC",NA,"Aster"
"2694","Q10FC",NA,"Aster"
"2695","Q1FC",NA,"Aster"
"2696","Q1FC",NA,"Aster"
"2697","Q1FC",NA,"Aster"
"2698","Q6FC",NA,"Aster"
"2699","Q6FC",NA,"Aster"
"2700","Q6FC",NA,"Aster"
"2701","Q10FC",NA,"Aster"
"2702","Q10FC",NA,"Aster"
"2703","Q10FC",NA,"Aster"
"2704","Q5FC",NA,"Aster"
"2705","Q5FC",NA,"Aster"
"2706","Q5FC",NA,"Aster"
"2707","Q3FC",NA,"Aster"
"2708","Q3FC",NA,"Aster"
"2709","Q3FC",NA,"Aster"
"2710","Q10FC",NA,"Aster"
"2711","Q10FC",NA,"Aster"
"2712","Q10FC",NA,"Aster"
"2713","Q4FC",NA,"Aster"
"2714","Q4FC",NA,"Aster"
"2715","Q4FC",NA,"Aster"
"2716","Q5FC",NA,"Aster"
"2717","Q5FC",NA,"Aster"
"2718","Q5FC",NA,"Aster"
"2719","Q7FC",NA,"Aster"
"2720","Q7FC",NA,"Aster"
"2721","Q7FC",NA,"Aster"
"2722","Q6FC",NA,"Aster"
"2723","Q6FC",NA,"Aster"
"2724","Q6FC",NA,"Aster"
"2725","Q7FC",NA,"Aster"
"2726","Q7FC",NA,"Aster"
"2727","Q7FC",NA,"Aster"
"2728","Q4FC",NA,"Aster"
"2729","Q4FC",NA,"Aster"
"2730","Q4FC",NA,"Aster"
"2731","Q5FC",NA,"Aster"
"2732","Q5FC",NA,"Aster"
"2733","Q5FC",NA,"Aster"
"2734","Q6FC",NA,"Aster"
"2735","Q6FC",NA,"Aster"
"2736","Q6FC",NA,"Aster"
"2737","Q8FC",NA,"Aster"
"2738","Q8FC",NA,"Aster"
"2739","Q8FC",NA,"Aster"
"2740","Q7FC",NA,"Aster"
"2741","Q7FC",NA,"Aster"
"2742","Q7FC",NA,"Aster"
"2743","Q6FC",NA,"Aster"
"2744","Q6FC",NA,"Aster"
"2745","Q6FC",NA,"Aster"
"2746","Q9FC",NA,"Aster"
"2747","Q9FC",NA,"Aster"
"2748","Q9FC",NA,"Aster"
"2749","Q9FC",NA,"Aster"
"2750","Q9FC",NA,"Aster"
"2751","Q9FC",NA,"Aster"
"2752","Q4FC",NA,"Aster"
"2753","Q4FC",NA,"Aster"
"2754","Q4FC",NA,"Aster"
"2755","Q9FC",NA,"Aster"
"2756","Q9FC",NA,"Aster"
"2757","Q9FC",NA,"Aster"
"2758","Q2FC",NA,"Aster"
"2759","Q2FC",NA,"Aster"
"2760","Q2FC",NA,"Aster"
"2761","Q9FC",NA,"Aster"
"2762","Q9FC",NA,"Aster"
"2763","Q9FC",NA,"Aster"
"2764","Q7FC",NA,"Aster"
"2765","Q7FC",NA,"Aster"
"2766","Q7FC",NA,"Aster"
"2767","Q10FC",NA,"Aster"
"2768","Q10FC",NA,"Aster"
"2769","Q10FC",NA,"Aster"
"2770","Q3FC",NA,"Aster"
"2771","Q3FC",NA,"Aster"
"2772","Q3FC",NA,"Aster"
"2773","Q7FC",NA,"Aster"
"2774","Q7FC",NA,"Aster"
"2775","Q7FC",NA,"Aster"
"2776","Q8FC",NA,"Aster"
"2777","Q8FC",NA,"Aster"
"2778","Q8FC",NA,"Aster"
"2779","Q4FC",NA,"Aster"
"2780","Q4FC",NA,"Aster"
"2781","Q4FC",NA,"Aster"
"2782","Q6FC",NA,"Aster"
"2783","Q6FC",NA,"Aster"
"2784","Q6FC",NA,"Aster"
"2785","Q2FC",NA,"Aster"
"2786","Q2FC",NA,"Aster"
"2787","Q2FC",NA,"Aster"
"2788","Q1FC",NA,"Aster"
"2789","Q1FC",NA,"Aster"
"2790","Q1FC",NA,"Aster"
"2791","Q10FC",NA,"Aster"
"2792","Q10FC",NA,"Aster"
"2793","Q10FC",NA,"Aster"
"2794","Q2FC",NA,"Aster"
"2795","Q2FC",NA,"Aster"
"2796","Q2FC",NA,"Aster"
"2797","Q8FC",NA,"Aster"
"2798","Q8FC",NA,"Aster"
"2799","Q8FC",NA,"Aster"
"2800","Q9FC",NA,"Aster"
"2801","Q9FC",NA,"Aster"
"2802","Q9FC",NA,"Aster"
"2803","Q2FC",NA,"Aster"
"2804","Q2FC",NA,"Aster"
"2805","Q2FC",NA,"Aster"
"2806","Q3FC",NA,"Aster"
"2807","Q3FC",NA,"Aster"
"2808","Q3FC",NA,"Aster"
"2809","Q10FC",NA,"Aster"
"2810","Q10FC",NA,"Aster"
"2811","Q10FC",NA,"Aster"
"2812","Q7FC",NA,"Aster"
"2813","Q7FC",NA,"Aster"
"2814","Q7FC",NA,"Aster"
"2815","Q5FC",NA,"Aster"
"2816","Q5FC",NA,"Aster"
"2817","Q5FC",NA,"Aster"
"2818","Q1FC",NA,"Aster"
"2819","Q1FC",NA,"Aster"
"2820","Q1FC",NA,"Aster"
"2821","Q6FC",NA,"Aster"
"2822","Q6FC",NA,"Aster"
"2823","Q6FC",NA,"Aster"
"2824","Q5FC",NA,"Aster"
"2825","Q5FC",NA,"Aster"
"2826","Q5FC",NA,"Aster"
"2827","Q5FC",NA,"Aster"
"2828","Q5FC",NA,"Aster"
"2829","Q5FC",NA,"Aster"
"2830","Q7FC",NA,"Aster"
"2831","Q7FC",NA,"Aster"
"2832","Q7FC",NA,"Aster"
"2833","Q3FC",NA,"Aster"
"2834","Q3FC",NA,"Aster"
"2835","Q3FC",NA,"Aster"
"2836","Q10FC",NA,"Aster"
"2837","Q10FC",NA,"Aster"
"2838","Q10FC",NA,"Aster"
"2839","Q1FC",NA,"Aster"
"2840","Q1FC",NA,"Aster"
"2841","Q1FC",NA,"Aster"
"2842","Q7FC",NA,"Aster"
"2843","Q7FC",NA,"Aster"
"2844","Q7FC",NA,"Aster"
"2845","Q6FC",NA,"Aster"
"2846","Q6FC",NA,"Aster"
"2847","Q6FC",NA,"Aster"
"2848","Q1FC",NA,"Aster"
"2849","Q1FC",NA,"Aster"
"2850","Q1FC",NA,"Aster"
"2851","Q4FC",NA,"Aster"
"2852","Q4FC",NA,"Aster"
"2853","Q4FC",NA,"Aster"
"2854","Q8FC",NA,"Aster"
"2855","Q8FC",NA,"Aster"
"2856","Q8FC",NA,"Aster"
"2857","Q7FC",NA,"Aster"
"2858","Q7FC",NA,"Aster"
"2859","Q7FC",NA,"Aster"
"2860","Q7FC",NA,"Aster"
"2861","Q7FC",NA,"Aster"
"2862","Q7FC",NA,"Aster"
"2863","Q4FC",NA,"Aster"
"2864","Q4FC",NA,"Aster"
"2865","Q4FC",NA,"Aster"
"2866","Q6FC",NA,"Aster"
"2867","Q6FC",NA,"Aster"
"2868","Q6FC",NA,"Aster"
"2869","Q2FC",NA,"Aster"
"2870","Q2FC",NA,"Aster"
"2871","Q2FC",NA,"Aster"
"2872","Q8FC",NA,"Aster"
"2873","Q8FC",NA,"Aster"
"2874","Q8FC",NA,"Aster"
"2875","Q6FC",NA,"Aster"
"2876","Q6FC",NA,"Aster"
"2877","Q6FC",NA,"Aster"
"2878","Q4FC",NA,"Aster"
"2879","Q4FC",NA,"Aster"
"2880","Q4FC",NA,"Aster"
"2881","Q4FC",NA,"Aster"
"2882","Q4FC",NA,"Aster"
"2883","Q4FC",NA,"Aster"
"2884","Q9FC",NA,"Aster"
"2885","Q9FC",NA,"Aster"
"2886","Q9FC",NA,"Aster"
"2887","Q9FC",NA,"Aster"
"2888","Q9FC",NA,"Aster"
"2889","Q9FC",NA,"Aster"
"2890","Q3FC",NA,"Aster"
"2891","Q3FC",NA,"Aster"
"2892","Q3FC",NA,"Aster"
"2893","Q10FC",NA,"Aster"
"2894","Q10FC",NA,"Aster"
"2895","Q10FC",NA,"Aster"
"2896","Q9FC",NA,"Aster"
"2897","Q9FC",NA,"Aster"
"2898","Q9FC",NA,"Aster"
"2899","Q7FC",NA,"Aster"
"2900","Q7FC",NA,"Aster"
"2901","Q7FC",NA,"Aster"
"2902","Q1FC",NA,"Aster"
"2903","Q1FC",NA,"Aster"
"2904","Q1FC",NA,"Aster"
"2905","Q3FC",NA,"Aster"
"2906","Q3FC",NA,"Aster"
"2907","Q3FC",NA,"Aster"
"2908","Q9FC",NA,"Aster"
"2909","Q9FC",NA,"Aster"
"2910","Q9FC",NA,"Aster"
"2911","Q8FC",NA,"Aster"
"2912","Q8FC",NA,"Aster"
"2913","Q8FC",NA,"Aster"
"2914","Q2FC",NA,"Aster"
"2915","Q2FC",NA,"Aster"
"2916","Q2FC",NA,"Aster"
"2917","Q5FC",NA,"Aster"
"2918","Q5FC",NA,"Aster"
"2919","Q5FC",NA,"Aster"
"2920","Q4FC",NA,"Aster"
"2921","Q4FC",NA,"Aster"
"2922","Q4FC",NA,"Aster"
"2923","Q3FC",NA,"Aster"
"2924","Q3FC",NA,"Aster"
"2925","Q3FC",NA,"Aster"
"2926","Q2FC",NA,"Aster"
"2927","Q2FC",NA,"Aster"
"2928","Q2FC",NA,"Aster"
"2929","Q4FC",NA,"Aster"
"2930","Q4FC",NA,"Aster"
"2931","Q4FC",NA,"Aster"
"2932","Q6FC",NA,"Aster"
"2933","Q6FC",NA,"Aster"
"2934","Q6FC",NA,"Aster"
"2935","Q8FC",NA,"Aster"
"2936","Q8FC",NA,"Aster"
"2937","Q8FC",NA,"Aster"
"2938","Q8FC",NA,"Aster"
"2939","Q8FC",NA,"Aster"
"2940","Q8FC",NA,"Aster"
"2941","Q5FC",NA,"Aster"
"2942","Q5FC",NA,"Aster"
"2943","Q5FC",NA,"Aster"
"2944","Q1FC",NA,"Aster"
"2945","Q1FC",NA,"Aster"
"2946","Q1FC",NA,"Aster"
"2947","Q2FC",NA,"Aster"
"2948","Q2FC",NA,"Aster"
"2949","Q2FC",NA,"Aster"
"2950","Q5FC",NA,"Aster"
"2951","Q5FC",NA,"Aster"
"2952","Q5FC",NA,"Aster"
"2953","Q1FC",NA,"Aster"
"2954","Q1FC",NA,"Aster"
"2955","Q1FC",NA,"Aster"
"2956","Q6FC",NA,"Aster"
"2957","Q6FC",NA,"Aster"
"2958","Q6FC",NA,"Aster"
"2959","Q5FC",NA,"Aster"
"2960","Q5FC",NA,"Aster"
"2961","Q5FC",NA,"Aster"
"2962","Q8FC",NA,"Aster"
"2963","Q8FC",NA,"Aster"
"2964","Q8FC",NA,"Aster"
"2965","Q10FC",NA,"Aster"
"2966","Q10FC",NA,"Aster"
"2967","Q10FC",NA,"Aster"
"2968","Q9FC",NA,"Aster"
"2969","Q9FC",NA,"Aster"
"2970","Q9FC",NA,"Aster"
"2971","Q4FC",NA,"Aster"
"2972","Q4FC",NA,"Aster"
"2973","Q4FC",NA,"Aster"
"2974","Q1FC",NA,"Aster"
"2975","Q1FC",NA,"Aster"
"2976","Q1FC",NA,"Aster"
"2977","Q2FC",NA,"Aster"
"2978","Q2FC",NA,"Aster"
"2979","Q2FC",NA,"Aster"
"2980","Q9FC",NA,"Aster"
"2981","Q9FC",NA,"Aster"
"2982","Q9FC",NA,"Aster"
"2983","Q7FC",NA,"Aster"
"2984","Q7FC",NA,"Aster"
"2985","Q7FC",NA,"Aster"
"2986","Q10FC",NA,"Aster"
"2987","Q10FC",NA,"Aster"
"2988","Q10FC",NA,"Aster"
"2989","Q8FC",NA,"Aster"
"2990","Q8FC",NA,"Aster"
"2991","Q8FC",NA,"Aster"
"2992","Q3FC",NA,"Aster"
"2993","Q3FC",NA,"Aster"
"2994","Q3FC",NA,"Aster"
"2995","Q3FC",NA,"Aster"
"2996","Q3FC",NA,"Aster"
"2997","Q3FC",NA,"Aster"
"2998","Q10FC",NA,"Aster"
"2999","Q10FC",NA,"Aster"
"3000","Q10FC",NA,"Aster"
"3001","Q1FC",NA,"Grass"
"3002","Q10FC",NA,"Grass"
"3003","Q4FC",NA,"Grass"
"3004","Q3FC",NA,"Grass"
"3005","Q5FC",NA,"Grass"
"3006","Q7FC",NA,"Grass"
"3007","Q2FC",NA,"Grass"
"3008","Q9FC",NA,"Grass"
"3009","Q6FC",NA,"Grass"
"3010","Q8FC",NA,"Grass"
"3011","Q8FC",NA,"Aster"
"3012","Q8FC",NA,"Aster"
"3013","Q5FC",NA,"Aster"
"3014","Q5FC",NA,"Aster"
"3015","Q6FC",NA,"Aster"
"3016","Q6FC",NA,"Aster"
"3017","Q4FC",1,"Aster"
"3018","Q4FC",1,"Aster"
"3019","Q10FC",NA,"Aster"
"3020","Q10FC",NA,"Aster"
"3021","Q7FC",NA,"Aster"
"3022","Q7FC",NA,"Aster"
"3023","Q5FC",NA,"Aster"
"3024","Q5FC",NA,"Aster"
"3025","Q2FC",1,"Aster"
"3026","Q2FC",1,"Aster"
"3027","Q3FC",NA,"Aster"
"3028","Q3FC",NA,"Aster"
"3029","Q7FC",NA,"Aster"
"3030","Q7FC",NA,"Aster"
"3031","Q1FC",NA,"Aster"
"3032","Q1FC",NA,"Aster"
"3033","Q5FC",NA,"Aster"
"3034","Q5FC",NA,"Aster"
"3035","Q3FC",NA,"Aster"
"3036","Q3FC",NA,"Aster"
"3037","Q6FC",NA,"Aster"
"3038","Q6FC",NA,"Aster"
"3039","Q9FC",NA,"Aster"
"3040","Q9FC",NA,"Aster"
"3041","Q6FC",NA,"Aster"
"3042","Q6FC",NA,"Aster"
"3043","Q7FC",NA,"Aster"
"3044","Q7FC",NA,"Aster"
"3045","Q4FC",NA,"Aster"
"3046","Q4FC",NA,"Aster"
"3047","Q8FC",NA,"Aster"
"3048","Q8FC",NA,"Aster"
"3049","Q4FC",1,"Aster"
"3050","Q4FC",1,"Aster"
"3051","Q1FC",NA,"Aster"
"3052","Q1FC",NA,"Aster"
"3053","Q10FC",NA,"Aster"
"3054","Q10FC",NA,"Aster"
"3055","Q4FC",NA,"Aster"
"3056","Q4FC",NA,"Aster"
"3057","Q9FC",NA,"Aster"
"3058","Q9FC",NA,"Aster"
"3059","Q7FC",NA,"Aster"
"3060","Q7FC",NA,"Aster"
"3061","Q2FC",NA,"Aster"
"3062","Q2FC",NA,"Aster"
"3063","Q3FC",NA,"Aster"
"3064","Q3FC",NA,"Aster"
"3065","Q6FC",2,"Aster"
"3066","Q6FC",2,"Aster"
"3067","Q6FC",NA,"Aster"
"3068","Q6FC",NA,"Aster"
"3069","Q5FC",NA,"Aster"
"3070","Q5FC",NA,"Aster"
"3071","Q10FC",NA,"Aster"
"3072","Q10FC",NA,"Aster"
"3073","Q5FC",NA,"Aster"
"3074","Q5FC",NA,"Aster"
"3075","Q4FC",NA,"Aster"
"3076","Q4FC",NA,"Aster"
"3077","Q1FC",NA,"Aster"
"3078","Q1FC",NA,"Aster"
"3079","Q5FC",NA,"Aster"
"3080","Q5FC",NA,"Aster"
"3081","Q8FC",NA,"Aster"
"3082","Q8FC",NA,"Aster"
"3083","Q7FC",NA,"Aster"
"3084","Q7FC",NA,"Aster"
"3085","Q4FC",NA,"Aster"
"3086","Q4FC",NA,"Aster"
"3087","Q7FC",NA,"Aster"
"3088","Q7FC",NA,"Aster"
"3089","Q2FC",NA,"Aster"
"3090","Q2FC",NA,"Aster"
"3091","Q9FC",NA,"Aster"
"3092","Q9FC",NA,"Aster"
"3093","Q7FC",NA,"Aster"
"3094","Q7FC",NA,"Aster"
"3095","Q3FC",NA,"Aster"
"3096","Q3FC",NA,"Aster"
"3097","Q9FC",NA,"Aster"
"3098","Q9FC",NA,"Aster"
"3099","Q7FC",1,"Aster"
"3100","Q7FC",1,"Aster"
"3101","Q6FC",NA,"Aster"
"3102","Q6FC",NA,"Aster"
"3103","Q8FC",NA,"Aster"
"3104","Q8FC",NA,"Aster"
"3105","Q2FC",NA,"Aster"
"3106","Q2FC",NA,"Aster"
"3107","Q2FC",NA,"Aster"
"3108","Q2FC",NA,"Aster"
"3109","Q9FC",NA,"Aster"
"3110","Q9FC",NA,"Aster"
"3111","Q7FC",NA,"Aster"
"3112","Q7FC",NA,"Aster"
"3113","Q2FC",NA,"Aster"
"3114","Q2FC",NA,"Aster"
"3115","Q5FC",NA,"Aster"
"3116","Q5FC",NA,"Aster"
"3117","Q3FC",NA,"Aster"
"3118","Q3FC",NA,"Aster"
"3119","Q1FC",NA,"Aster"
"3120","Q1FC",NA,"Aster"
"3121","Q10FC",NA,"Aster"
"3122","Q10FC",NA,"Aster"
"3123","Q5FC",NA,"Aster"
"3124","Q5FC",NA,"Aster"
"3125","Q8FC",NA,"Aster"
"3126","Q8FC",NA,"Aster"
"3127","Q9FC",NA,"Aster"
"3128","Q9FC",NA,"Aster"
"3129","Q6FC",NA,"Aster"
"3130","Q6FC",NA,"Aster"
"3131","Q1FC",NA,"Aster"
"3132","Q1FC",NA,"Aster"
"3133","Q1FC",NA,"Aster"
"3134","Q1FC",NA,"Aster"
"3135","Q8FC",NA,"Aster"
"3136","Q8FC",NA,"Aster"
"3137","Q3FC",NA,"Aster"
"3138","Q3FC",NA,"Aster"
"3139","Q9FC",NA,"Aster"
"3140","Q9FC",NA,"Aster"
"3141","Q2FC",NA,"Aster"
"3142","Q2FC",NA,"Aster"
"3143","Q6FC",NA,"Aster"
"3144","Q6FC",NA,"Aster"
"3145","Q5FC",NA,"Aster"
"3146","Q5FC",NA,"Aster"
"3147","Q9FC",NA,"Aster"
"3148","Q9FC",NA,"Aster"
"3149","Q3FC",NA,"Aster"
"3150","Q3FC",NA,"Aster"
